name,njss_count,top_url,domain,platform_n,bid_url,sample_url,fetched_at,prefecture,category,is_new
公立千歳科学技術大学,7,,,0,,https://www2.njss.info/organizations/proc/9267,2026-08-02,北海道,国・省庁,0
恩賜財団 済生会 北海道済生会 小樽病院,7,,,0,,https://www2.njss.info/organizations/proc/9300,2026-08-02,北海道,地方公共団体,0
恩賜財団 済生会 広島県済生会 広島病院,7,,,0,,https://www2.njss.info/organizations/proc/9306,2026-08-02,広島県,地方公共団体,0
玉野医療センター,7,,,0,,https://www2.njss.info/organizations/proc/9335,2026-08-02,岡山県,地方公共団体,1
高砂市民病院,7,,,0,,https://www2.njss.info/organizations/proc/9350,2026-08-02,兵庫県,地方公共団体,1
徳島県後期高齢者医療広域連合,7,,,0,,https://www2.njss.info/organizations/proc/9710,2026-08-02,徳島県,地方公共団体,1
東京都公立大学法人 東京都立産業技術大学院大学 (AIIT),6,,,0,,https://www2.njss.info/organizations/proc/4431,2026-08-02,東京都,国・省庁,0
公立はこだて未来大学,6,,,0,,https://www2.njss.info/organizations/proc/5374,2026-08-02,北海道,国・省庁,0
日本赤十字社 鳥取県赤十字血液センター,6,,,0,,https://www2.njss.info/organizations/proc/1183,2026-08-02,鳥取県,国・省庁,0
日本赤十字社 引佐赤十字病院,6,,,0,,https://www2.njss.info/organizations/proc/1246,2026-08-02,静岡県,国・省庁,0
日本赤十字社 長崎原爆諫早病院,6,,,0,,https://www2.njss.info/organizations/proc/1279,2026-08-02,長崎県,国・省庁,0
農林水産省(MAFF) 九州農政局 南部九州土地改良調査管理事務所 鹿児島支所,6,,,0,,https://www2.njss.info/organizations/proc/3881,2026-08-02,鹿児島県,国・省庁,0
防衛省(MOD) 陸上自衛隊 東部方面隊 東部方面会計隊 北富士駐屯地 第415会計隊,6,,,0,,https://www2.njss.info/organizations/proc/4008,2026-08-02,山梨県,国・省庁,0
宮崎公立大学,6,,,0,,https://www2.njss.info/organizations/proc/4471,2026-08-02,宮崎県,国・省庁,0
岐阜薬科大学,6,,,0,,https://www2.njss.info/organizations/proc/4476,2026-08-02,岐阜県,国・省庁,0
石川県立大学,6,,,0,,https://www2.njss.info/organizations/proc/4489,2026-08-02,石川県,国・省庁,0
浜松医療センター,6,,,0,,https://www2.njss.info/organizations/proc/5164,2026-08-02,静岡県,地方公共団体,1
岡山市立総合医療センター 岡山市立せのお病院,6,,,0,,https://www2.njss.info/organizations/proc/5176,2026-08-02,岡山県,地方公共団体,1
国土交通省(MLIT) 中部地方整備局 越美山系砂防事務所,6,,,0,,https://www2.njss.info/organizations/proc/5223,2026-08-02,岐阜県,国・省庁,0
国土交通省(MLIT) 中部地方整備局 富士砂防事務所,6,,,0,,https://www2.njss.info/organizations/proc/5228,2026-08-02,静岡県,国・省庁,0
名寄市立大学,6,,,0,,https://www2.njss.info/organizations/proc/5396,2026-08-02,北海道,国・省庁,0
山形県立新庄病院,6,,,0,,https://www2.njss.info/organizations/proc/5646,2026-08-02,山形県,地方公共団体,1
新潟県立吉田病院,6,,,0,,https://www2.njss.info/organizations/proc/5670,2026-08-02,新潟県,地方公共団体,1
新潟県立リウマチセンター,6,,,0,,https://www2.njss.info/organizations/proc/5673,2026-08-02,新潟県,地方公共団体,1
石川県立こころの病院,6,,,0,,https://www2.njss.info/organizations/proc/5713,2026-08-02,石川県,地方公共団体,1
愛知県医療療育総合センター,6,,,0,,https://www2.njss.info/organizations/proc/5965,2026-08-02,愛知県,地方公共団体,1
日本貨物鉄道〈JR貨物〉,6,,,0,,https://www2.njss.info/organizations/proc/6402,2026-08-02,東京都,国・省庁,0
農林水産省(MAFF) 林野庁(FA) 北海道森林管理局 釧路湿原森林ふれあい推進センター,6,,,0,,https://www2.njss.info/organizations/proc/6686,2026-08-02,北海道,国・省庁,0
東筑摩郡麻績村役場,6,,,0,,https://www2.njss.info/organizations/proc/6987,2026-08-02,長野県,地方公共団体,0
京都大学 京都大学医学部附属病院,6,,,0,,https://www2.njss.info/organizations/proc/7220,2026-08-02,京都府,国・省庁,0
神戸市役所 東灘区役所,6,,,0,,https://www2.njss.info/organizations/proc/7264,2026-08-02,兵庫県,地方公共団体,0
神戸市役所 長田区役所,6,,,0,,https://www2.njss.info/organizations/proc/7271,2026-08-02,兵庫県,地方公共団体,0
徳島県住宅供給公社,6,,,0,,https://www2.njss.info/organizations/proc/7470,2026-08-02,徳島県,地方公共団体,1
［閉鎖］津島水道企業団,6,,,0,,https://www2.njss.info/organizations/proc/7497,2026-08-02,愛媛県,地方公共団体,1
香川県市町村職員共済組合,6,,,0,,https://www2.njss.info/organizations/proc/7733,2026-08-02,香川県,国・省庁,1
柳泉園組合,6,,,0,,https://www2.njss.info/organizations/proc/7916,2026-08-02,東京都,地方公共団体,1
常総衛生組合,6,,,0,,https://www2.njss.info/organizations/proc/8256,2026-08-02,茨城県,地方公共団体,1
西入間広域消防組合,6,,,0,,https://www2.njss.info/organizations/proc/8318,2026-08-02,埼玉県,地方公共団体,1
輪島市穴水町環境衛生施設組合,6,,,0,,https://www2.njss.info/organizations/proc/8368,2026-08-02,石川県,地方公共団体,1
奥能登クリーン組合,6,,,0,,https://www2.njss.info/organizations/proc/8374,2026-08-02,石川県,地方公共団体,1
須高行政事務組合,6,,,0,,https://www2.njss.info/organizations/proc/8456,2026-08-02,長野県,地方公共団体,1
若狭広域行政事務組合,6,,,0,,https://www2.njss.info/organizations/proc/8508,2026-08-02,福井県,地方公共団体,1
乙訓福祉施設事務組合,6,,,0,,https://www2.njss.info/organizations/proc/8598,2026-08-02,京都府,地方公共団体,1
枚方京田辺環境施設組合,6,,,0,,https://www2.njss.info/organizations/proc/8612,2026-08-02,大阪府,地方公共団体,1
奈良県市町村総合事務組合,6,,,0,,https://www2.njss.info/organizations/proc/8622,2026-08-02,奈良県,地方公共団体,1
伊佐湧水消防組合,6,,,0,,https://www2.njss.info/organizations/proc/8832,2026-08-02,鹿児島県,地方公共団体,1
栃木県後期高齢者医療広域連合,6,,,0,,https://www2.njss.info/organizations/proc/8914,2026-08-02,栃木県,地方公共団体,1
彩の国さいたま人づくり広域連合,6,,,0,,https://www2.njss.info/organizations/proc/8972,2026-08-02,埼玉県,地方公共団体,1
相楽東部広域連合,6,,,0,,https://www2.njss.info/organizations/proc/8986,2026-08-02,京都府,地方公共団体,1
広島県水道広域連合企業団 世羅事務所,6,,,0,,https://www2.njss.info/organizations/proc/9124,2026-08-02,広島県,地方公共団体,1
恩賜財団 済生会 奈良県済生会 奈良病院,6,,,0,,https://www2.njss.info/organizations/proc/9216,2026-08-02,奈良県,地方公共団体,0
愛知県農業共済組合,6,,,0,,https://www2.njss.info/organizations/proc/9326,2026-08-02,愛知県,地方公共団体,1
日本赤十字社 青森県支部 青森県赤十字血液センター,6,,,0,,https://www2.njss.info/organizations/proc/9382,2026-08-02,青森県,国・省庁,0
国土交通省(MLIT) 小笠原総合事務所,6,,,0,,https://www2.njss.info/organizations/proc/9419,2026-08-02,東京都,国・省庁,0
上五島石油備蓄株式会社,5,,,0,,https://www2.njss.info/organizations/proc/9807,2026-08-02,長崎県,地方公共団体,1
新潟県住宅供給公社,5,,,0,,https://www2.njss.info/organizations/proc/7452,2026-08-02,新潟県,地方公共団体,1
鹿角広域行政組合,5,,,0,,https://www2.njss.info/organizations/proc/8080,2026-08-02,秋田県,地方公共団体,1
沖縄県介護保険広域連合,5,,,0,,https://www2.njss.info/organizations/proc/9002,2026-08-02,沖縄県,地方公共団体,1
浜松ウォーターシンフォニー株式会社,5,,,0,,https://www2.njss.info/organizations/proc/9190,2026-08-02,静岡県,地方公共団体,1
京都市職員共済組合,5,,,0,,https://www2.njss.info/organizations/proc/9220,2026-08-02,京都府,地方公共団体,1
金融経済教育推進機構(J-FLEC),5,,,0,,https://www2.njss.info/organizations/proc/9832,2026-08-02,東京都,国・省庁,1
国立病院機構 関東信越グループ まつもと医療センター 【［閉鎖］松本病院・中信松本病院】,5,,,0,,https://www2.njss.info/organizations/proc/829,2026-08-02,長野県,国・省庁,1
日本赤十字社 沖縄県支部,5,,,0,,https://www2.njss.info/organizations/proc/1154,2026-08-02,沖縄県,国・省庁,0
日本赤十字社 山梨県赤十字血液センター,5,,,0,,https://www2.njss.info/organizations/proc/1171,2026-08-02,山梨県,国・省庁,0
労働者健康安全機構 茨城産業保健総合支援センター,5,,,0,,https://www2.njss.info/organizations/proc/1501,2026-08-02,茨城県,国・省庁,0
労働者健康安全機構 三重産業保健総合支援センター,5,,,0,,https://www2.njss.info/organizations/proc/1516,2026-08-02,三重県,国・省庁,0
労働者健康安全機構 鹿児島産業保健総合支援センター,5,,,0,,https://www2.njss.info/organizations/proc/1538,2026-08-02,鹿児島県,国・省庁,0
東日本高速道路株式会社(NEXCO) 東北支社 北上管理事務所,5,,,0,,https://www2.njss.info/organizations/proc/1917,2026-08-02,岩手県,国・省庁,0
東日本高速道路株式会社(NEXCO) 関東支社 市原管理事務所,5,,,0,,https://www2.njss.info/organizations/proc/1943,2026-08-02,千葉県,国・省庁,0
法務省(MOJ) 徳島保護観察所,5,,,0,,https://www2.njss.info/organizations/proc/4165,2026-08-02,徳島県,国・省庁,0
長野県庁 長野建設事務所 裾花ダム管理事務所 管理第一課,5,,,0,,https://www2.njss.info/organizations/proc/4320,2026-08-02,長野県,地方公共団体,0
石川県立看護大学,5,,,0,,https://www2.njss.info/organizations/proc/4490,2026-08-02,石川県,国・省庁,0
神奈川県立病院機構 神奈川県立がんセンター,5,,,0,,https://www2.njss.info/organizations/proc/4498,2026-08-02,神奈川県,地方公共団体,0
防衛省(MOD) 自衛隊山形地方協力本部,5,,,0,,https://www2.njss.info/organizations/proc/4504,2026-08-02,山形県,国・省庁,0
神戸市民病院機構 神戸市立医療センター西市民病院,5,,,0,,https://www2.njss.info/organizations/proc/5150,2026-08-02,兵庫県,地方公共団体,1
広島市立病院機構 広島市立広島市民病院,5,,,0,,https://www2.njss.info/organizations/proc/5179,2026-08-02,広島県,地方公共団体,1
福岡市立病院機構 福岡市民病院,5,,,0,,https://www2.njss.info/organizations/proc/5196,2026-08-02,福岡県,地方公共団体,1
国土交通省(MLIT) 中部地方整備局 高山国道事務所,5,,,0,,https://www2.njss.info/organizations/proc/5222,2026-08-02,岐阜県,国・省庁,0
国土交通省(MLIT) 中部地方整備局 長島ダム管理所,5,,,0,,https://www2.njss.info/organizations/proc/5231,2026-08-02,静岡県,国・省庁,0
国土交通省(MLIT) 中国地方整備局 弥栄ダム管理所,5,,,0,,https://www2.njss.info/organizations/proc/5275,2026-08-02,広島県,国・省庁,0
国土交通省(MLIT) 中国地方整備局 温井ダム管理所,5,,,0,,https://www2.njss.info/organizations/proc/5277,2026-08-02,広島県,国・省庁,0
市立ひらかた病院,5,,,0,,https://www2.njss.info/organizations/proc/5336,2026-08-02,大阪府,地方公共団体,1
青森県立保健大学,5,,,0,,https://www2.njss.info/organizations/proc/5398,2026-08-02,青森県,国・省庁,0
静岡県立静岡がんセンター,5,,,0,,https://www2.njss.info/organizations/proc/5654,2026-08-02,静岡県,地方公共団体,1
新潟県立十日町病院,5,,,0,,https://www2.njss.info/organizations/proc/5666,2026-08-02,新潟県,地方公共団体,1
長崎県病院企業団 長崎県上五島病院,5,,,0,,https://www2.njss.info/organizations/proc/5843,2026-08-02,長崎県,地方公共団体,1
千葉県がんセンター,5,,,0,,https://www2.njss.info/organizations/proc/5925,2026-08-02,千葉県,地方公共団体,1
東京都人権啓発センター,5,,,0,,https://www2.njss.info/organizations/proc/6198,2026-08-02,東京都,国・省庁,1
日本赤十字社 川西赤十字病院,5,,,0,,https://www2.njss.info/organizations/proc/6432,2026-08-02,長野県,国・省庁,0
日高郡由良町役場,5,,,0,,https://www2.njss.info/organizations/proc/6581,2026-08-02,和歌山県,地方公共団体,0
農林水産省(MAFF) 林野庁(FA) 北海道森林管理局 常呂川森林ふれあい推進センター,5,,,0,,https://www2.njss.info/organizations/proc/6685,2026-08-02,北海道,国・省庁,0
農林水産省(MAFF) 林野庁(FA) 北海道森林管理局 駒ヶ岳・大沼森林ふれあい推進センター,5,,,0,,https://www2.njss.info/organizations/proc/6687,2026-08-02,北海道,国・省庁,0
木曽郡木祖村役場,5,,,0,,https://www2.njss.info/organizations/proc/6985,2026-08-02,長野県,地方公共団体,0
東京大学 東京大学医学部附属病院,5,,,0,,https://www2.njss.info/organizations/proc/7215,2026-08-02,東京都,国・省庁,0
神戸市役所 灘区役所,5,,,0,,https://www2.njss.info/organizations/proc/7267,2026-08-02,兵庫県,地方公共団体,0
神戸市役所 西区役所,5,,,0,,https://www2.njss.info/organizations/proc/7272,2026-08-02,兵庫県,地方公共団体,0
北海道大学 北海道大学病院,5,,,0,,https://www2.njss.info/organizations/proc/7279,2026-08-02,北海道,国・省庁,0
浜松・浜名湖ツーリズムビューロー,5,,,0,,https://www2.njss.info/organizations/proc/7607,2026-08-02,静岡県,国・省庁,1
ふじえだICTコンソーシアム,5,,,0,,https://www2.njss.info/organizations/proc/7715,2026-08-02,静岡県,国・省庁,1
京都市役所 中京区役所,5,,,0,,https://www2.njss.info/organizations/proc/7789,2026-08-02,京都府,地方公共団体,0
遠軽地区広域組合,5,,,0,,https://www2.njss.info/organizations/proc/7954,2026-08-02,北海道,地方公共団体,1
芦屋中央病院,5,,,0,,https://www2.njss.info/organizations/proc/7980,2026-08-02,福岡県,地方公共団体,1
土浦・かすみがうら土地区画整理一部事務組合,5,,,0,,https://www2.njss.info/organizations/proc/8294,2026-08-02,茨城県,地方公共団体,1
蕨戸田衛生センター組合,5,,,0,,https://www2.njss.info/organizations/proc/8308,2026-08-02,埼玉県,地方公共団体,1
福井県丹南広域組合,5,,,0,,https://www2.njss.info/organizations/proc/8482,2026-08-02,福井県,地方公共団体,1
松塩地区広域施設組合,5,,,0,,https://www2.njss.info/organizations/proc/8530,2026-08-02,長野県,地方公共団体,1
雲仙・南島原保健組合,5,,,0,,https://www2.njss.info/organizations/proc/8798,2026-08-02,長崎県,地方公共団体,1
北しりべし廃棄物処理広域連合,5,,,0,,https://www2.njss.info/organizations/proc/8962,2026-08-02,北海道,地方公共団体,1
恩賜財団 済生会 神奈川県済生会 湘南平塚病院,5,,,0,,https://www2.njss.info/organizations/proc/9062,2026-08-02,神奈川県,地方公共団体,0
恩賜財団 済生会 新潟県済生会 三条病院,5,,,0,,https://www2.njss.info/organizations/proc/9213,2026-08-02,新潟県,地方公共団体,0
